text,label
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,ham
Y de asking like this.,ham
I think i am disturbing her da,ham
Pls dont restrict her from eating anythin she likes for the next two days.,ham
Ok no prob,ham
Who's there say hi to our drugdealer,ham
Goin to workout lor... Muz lose e fats...,ham
You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,spam
"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",ham
They r giving a second chance to rahul dengra.,ham
"Total disappointment, when I texted you was the craziest shit got :(",ham
Me n him so funny...,ham
Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,spam
Going on nothing great.bye,ham
Oh ok..,ham
"Playin space poker, u?",ham
"Hmm ok, i'll stay for like an hour cos my eye is really sore!",ham
"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",ham
Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,ham
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",ham
Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,ham
"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",ham
"Aight, can you text me the address?",ham
Remember on that day..,ham
You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,ham
Howz that persons story,ham
Ok...,ham
He is world famamus....,ham
Great! I shoot big loads so get ready!,ham
XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867,spam
I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,ham
I got your back! Do you have any dislikes in bed?,ham
"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up...",ham
I'm in a movie. Call me 4 wat?,ham
Filthy stories and GIRLS waiting for your,spam
Erm. I thought the contract ran out the4th of october.,ham
I am late. I will be there at,ham
"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",spam
Once free call me sir.,ham
That's a shame! Maybe cld meet for few hrs tomo?,ham
Are you going to wipro interview today?,ham
The hair cream has not been shipped.,ham
Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,spam
Well good morning mr . Hows london treatin' ya treacle?,ham
Lol alright i was thinkin that too haha,ham
"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",ham
I think u have the wrong number.,ham
Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,ham
Cab is available.they pick up and drop at door steps.,ham
Life style garments account no please.,ham
How is it possible to teach you. And where.,ham
If you're not in my car in an hour and a half I'm going apeshit,ham
Jus ans me lar. U'll noe later.,ham
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,spam
But i juz remembered i gotta bathe my dog today..,ham
"Sorry, I'll call later",ham
"Just making dinner, you ?",ham
When did you get to the library,ham
I will come tomorrow di,ham
U should make a fb list,ham
If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,ham
Hi its in durban are you still on this number,ham
Is xy in ur car when u picking me up?,ham
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,ham
Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,spam
"Sorry that took so long, omw now",ham
"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",ham
Hey are you angry with me. Reply me dr.,ham
Ill be at yours in about 3 mins but look out for me,ham
"Sorry, I'll call later",ham
Huh? 6 also cannot? Then only how many mistakes?,ham
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",ham
Yup... From what i remb... I think should be can book...,ham
Do you like Italian food?,ham
Will purchase d stuff today and mail to you. Do you have a po box number?,ham
"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",ham
Shall i get my pouch?,ham
Yup song bro. No creative. Neva test quality. He said check review online.,ham
"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",ham
Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,spam
Sure but since my parents will be working on Tuesday I don't really need a cover story,ham
Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,ham
You know what hook up means right?,ham
Come to mahal bus stop.. &lt;DECIMAL&gt;,ham
GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,ham
"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",ham
Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,ham
FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,spam
"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",ham
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,spam
"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",ham
"And very importantly, all we discuss is between u and i only.",ham
K..k...from tomorrow onwards started ah?,ham
I love ya too but try and budget your money better babe. Gary would freak on me if he knew,ham
"It wont b until 2.15 as trying 2 sort house out, is that ok?",ham
I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,ham
I'll text you when I drop x off,ham
Love it! The girls at the office may wonder why you are smiling but sore...,ham
Boooo you always work. Just quit.,ham
So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,ham
No..jst change tat only..,ham
goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,spam
Headin towards busetop,ham
"No, I was trying it all weekend ;V",ham
"Cool, what time you think you can get here?",ham
What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,ham
Rats. Hey did u ever vote for the next themes?,ham
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",ham
I am on the way to ur home,ham
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,ham
"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",ham
Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,spam
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,spam
Dont worry. I guess he's busy.,ham
Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,ham
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",ham
DO U WANT 2 MEET UP 2MORRO,ham
"Sorry, I can't help you on this.",ham
o turns out i had stereo love on mi phone under the unknown album.,ham
She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,ham
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",ham
He also knows about lunch menu only da. . I know,ham
What time you thinkin of goin?,ham
"Hurry up, I've been weed-deficient for like three days",ham
"Arms fine, how's Cardiff and uni?",ham
Haha i think i did too,ham
I want to see your pretty pussy...,ham
Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),ham
INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,spam
What makes you most happy?,ham
Ok,ham
Got it. Seventeen pounds for seven hundred ml – hope ok.,ham
Good morning princess! Have a great day!,ham
K.k:)advance happy pongal.,ham
Surly ill give it to you:-) while coming to review.,ham
Yeah I can still give you a ride,ham
Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,spam
aathi..where are you dear..,ham
I'm in town now so i'll jus take mrt down later.,ham
Umma my life and vava umma love you lot dear,ham
One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,ham
"Sir, Waiting for your mail.",ham
Thx. All will be well in a few months,ham
"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",ham
"Ela kano.,il download, come wen ur free..",ham
Yes. that will be fine. Love you. Be safe.,ham
"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",ham
K I'll call you when I'm close,ham
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",spam
Well if I'm that desperate I'll just call armand again,ham
Hows the street where the end of library walk is?,ham
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",ham
